,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,img_number,ID,color_id,frame,track,batch,pass,environment,bee_range,filepath,background,reID,color_num
14,14,14,14,14,9,blue-yellow,22744,109,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000109.frame022744.jpg,white,9,7
15,15,15,15,15,9,blue-yellow,22441,109,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000109.frame022441.jpg,white,9,7
16,16,16,16,16,20,green-pink,44101,347,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000347.frame044101.jpg,blue,20,12
17,17,17,17,17,20,green-pink,47056,267,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000267.frame047056.jpg,blue,20,12
18,18,18,18,18,20,green-pink,43545,347,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000347.frame043545.jpg,white,20,12
19,19,19,19,19,20,green-pink,43507,347,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000347.frame043507.jpg,white,20,12
20,20,20,20,20,24,green-red,55947,395,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000395.frame055947.jpg,blue,24,13
21,21,21,21,21,24,green-red,55238,395,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000395.frame055238.jpg,blue,24,13
22,22,22,22,22,24,green-red,54731,392,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000392.frame054731.jpg,white,24,13
23,23,23,23,23,24,green-red,55009,392,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000392.frame055009.jpg,white,24,13
24,24,24,24,24,21,green-white,46666,355,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000355.frame046666.jpg,blue,21,14
25,25,25,25,25,21,green-white,50474,282,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000282.frame050474.jpg,blue,21,14
26,26,26,26,26,21,green-white,48803,274,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000274.frame048803.jpg,white,21,14
27,27,27,27,27,21,green-white,48957,274,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000274.frame048957.jpg,white,21,14
28,28,28,28,28,17,green-yellow,38221,296,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000296.frame038221.jpg,blue,17,15
29,29,29,29,29,17,green-yellow,38428,297,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000297.frame038428.jpg,blue,17,15
30,30,30,30,30,17,green-yellow,37997,295,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000295.frame037997.jpg,white,17,15
31,31,31,31,31,17,green-yellow,15114,142,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000142.frame015114.jpg,white,17,15
32,32,32,32,32,52,lillac-pink,50852,409,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000409.frame050852.jpg,blue,52,20
33,33,33,33,33,52,lillac-pink,32265,213,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000213.frame032265.jpg,blue,52,20
34,34,34,34,34,52,lillac-pink,31585,211,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000211.frame031585.jpg,white,52,20
35,35,35,35,35,52,lillac-pink,50530,403,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000403.frame050530.jpg,white,52,20
36,36,36,36,36,56,lillac-red,38052,238,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000238.frame038052.jpg,blue,56,21
37,37,37,37,37,56,lillac-red,38005,238,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000238.frame038005.jpg,blue,56,21
38,38,38,38,38,56,lillac-red,37009,233,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000233.frame037009.jpg,white,56,21
39,39,39,39,39,56,lillac-red,59511,508,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000508.frame059511.jpg,white,56,21
40,40,40,40,40,53,lillac-white,53416,444,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000444.frame053416.jpg,blue,53,22
41,41,41,41,41,53,lillac-white,52932,431,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000431.frame052932.jpg,blue,53,22
42,42,42,42,42,53,lillac-white,52046,414,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000414.frame052046.jpg,white,53,22
43,43,43,43,43,53,lillac-white,52350,415,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000415.frame052350.jpg,white,53,22
44,44,44,44,44,49,lillac-yellow,27490,176,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000176.frame027490.jpg,blue,49,23
45,45,45,45,45,49,lillac-yellow,46930,375,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000375.frame046930.jpg,blue,49,23
46,46,46,46,46,49,lillac-yellow,26705,170,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000170.frame026705.jpg,white,49,23
47,47,47,47,47,49,lillac-yellow,44630,354,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000354.frame044630.jpg,white,49,23
48,48,48,48,48,44,orange-pink,18537,113,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000113.frame018537.jpg,blue,44,28
49,49,49,49,49,44,orange-pink,20348,135,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000135.frame020348.jpg,blue,44,28
50,50,50,50,50,44,orange-pink,19604,126,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000126.frame019604.jpg,white,44,28
51,51,51,51,51,44,orange-pink,30829,228,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000228.frame030829.jpg,white,44,28
52,52,52,52,52,48,orange-red,25863,164,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000164.frame025863.jpg,blue,48,29
53,53,53,53,53,48,orange-red,25443,164,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000164.frame025443.jpg,blue,48,29
54,54,54,54,54,48,orange-red,24998,160,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000160.frame024998.jpg,white,48,29
55,55,55,55,55,48,orange-red,24972,160,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000160.frame024972.jpg,white,48,29
56,56,56,56,56,45,orange-white,35247,279,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000279.frame035247.jpg,blue,45,30
57,57,57,57,57,45,orange-white,34959,273,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000273.frame034959.jpg,blue,45,30
58,58,58,58,58,45,orange-white,20846,137,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000137.frame020846.jpg,white,45,30
59,59,59,59,59,45,orange-white,34482,262,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000262.frame034482.jpg,white,45,30
60,60,60,60,60,41,orange-yellow,14056,97,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000097.frame014056.jpg,blue,41,31
61,61,61,61,61,41,orange-yellow,14073,97,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000097.frame014073.jpg,blue,41,31
62,62,62,62,62,41,orange-yellow,22659,161,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000161.frame022659.jpg,white,41,31
63,63,63,63,63,41,orange-yellow,13405,96,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000096.frame013405.jpg,white,41,31
64,64,64,64,64,28,pink-pink,73009,566,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000566.frame073009.jpg,blue,28,36
65,65,65,65,65,28,pink-pink,73006,566,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000566.frame073006.jpg,blue,28,36
66,66,66,66,66,28,pink-pink,72922,565,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000565.frame072922.jpg,white,28,36
67,67,67,67,67,28,pink-pink,72664,561,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000561.frame072664.jpg,white,28,36
68,68,68,68,68,32,pink-red,64814,363,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000363.frame064814.jpg,blue,32,37
69,69,69,69,69,32,pink-red,65253,365,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000365.frame065253.jpg,blue,32,37
70,70,70,70,70,32,pink-red,64499,362,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000362.frame064499.jpg,white,32,37
71,71,71,71,71,32,pink-red,86333,668,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000668.frame086333.jpg,white,32,37
72,72,72,72,72,29,pink-white,61053,343,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000343.frame061053.jpg,blue,29,38
73,73,73,73,73,29,pink-white,75317,584,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000584.frame075317.jpg,blue,29,38
74,74,74,74,74,29,pink-white,60555,341,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000341.frame060555.jpg,white,29,38
75,75,75,75,75,29,pink-white,74942,580,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000580.frame074942.jpg,white,29,38
76,76,76,76,76,25,pink-yellow,63965,443,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000443.frame063965.jpg,blue,25,39
77,77,77,77,77,25,pink-yellow,63021,430,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000430.frame063021.jpg,blue,25,39
78,78,78,78,78,25,pink-yellow,60350,402,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000402.frame060350.jpg,white,25,39
79,79,79,79,79,25,pink-yellow,54560,312,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000312.frame054560.jpg,white,25,39
80,80,80,80,80,60,red-pink,46373,286,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000286.frame046373.jpg,blue,60,44
81,81,81,81,81,60,red-pink,70106,595,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000595.frame070106.jpg,blue,60,44
82,82,82,82,82,60,red-pink,69492,587,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000587.frame069492.jpg,white,60,44
83,83,83,83,83,60,red-pink,69588,587,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000587.frame069588.jpg,white,60,44
84,84,84,84,84,64,red-red,77617,684,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000684.frame077617.jpg,blue,64,45
85,85,85,85,85,64,red-red,77422,683,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000683.frame077422.jpg,blue,64,45
86,86,86,86,86,64,red-red,76984,674,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000674.frame076984.jpg,white,64,45
87,87,87,87,87,64,red-red,76843,674,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000674.frame076843.jpg,white,64,45
88,88,88,88,88,61,red-white,46861,287,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000287.frame046861.jpg,blue,61,46
89,89,89,89,89,61,red-white,47502,289,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000289.frame047502.jpg,blue,61,46
90,90,90,90,90,61,red-white,47323,287,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000287.frame047323.jpg,white,61,46
91,91,91,91,91,61,red-white,71158,598,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000598.frame071158.jpg,white,61,46
92,92,92,92,92,57,red-yellow,62827,521,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000521.frame062827.jpg,blue,57,47
93,93,93,93,93,57,red-yellow,64848,543,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000543.frame064848.jpg,blue,57,47
94,94,94,94,94,57,red-yellow,62533,519,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000519.frame062533.jpg,white,57,47
95,95,95,95,95,57,red-yellow,62459,519,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000519.frame062459.jpg,white,57,47
96,96,96,96,96,36,white-pink,6916,28,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000028.frame006916.jpg,blue,36,52
97,97,97,97,97,36,white-pink,7165,31,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000031.frame007165.jpg,blue,36,52
98,98,98,98,98,36,white-pink,8658,48,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000048.frame008658.jpg,white,36,52
99,99,99,99,99,36,white-pink,8572,48,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000048.frame008572.jpg,white,36,52
100,100,100,100,100,40,white-red,12633,90,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000090.frame012633.jpg,blue,40,53
101,101,101,101,101,40,white-red,19297,150,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000150.frame019297.jpg,blue,40,53
102,102,102,102,102,40,white-red,11456,82,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000082.frame011456.jpg,white,40,53
103,103,103,103,103,40,white-red,11667,82,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000082.frame011667.jpg,white,40,53
104,104,104,104,104,37,white-white,12669,91,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000091.frame012669.jpg,blue,37,54
105,105,105,105,105,37,white-white,13110,94,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000094.frame013110.jpg,blue,37,54
106,106,106,106,106,37,white-white,7955,38,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000038.frame007955.jpg,white,37,54
107,107,107,107,107,37,white-white,7892,38,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000038.frame007892.jpg,white,37,54
108,108,108,108,108,33,white-yellow,1726,9,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000009.frame001726.jpg,blue,33,55
109,109,109,109,109,33,white-yellow,1690,9,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000009.frame001690.jpg,blue,33,55
110,110,110,110,110,33,white-yellow,2300,3,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000003.frame002300.jpg,white,33,55
111,111,111,111,111,33,white-yellow,1257,2,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000002.frame001257.jpg,white,33,55
112,112,112,112,112,8,yellow-red,20804,106,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000106.frame020804.jpg,blue,8,61
113,113,113,113,113,8,yellow-red,18945,169,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000169.frame018945.jpg,blue,8,61
114,114,114,114,114,8,yellow-red,20195,105,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000105.frame020195.jpg,white,8,61
115,115,115,115,115,8,yellow-red,18814,169,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000169.frame018814.jpg,white,8,61
116,116,116,116,116,5,yellow-white,10995,50,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000050.frame010995.jpg,blue,5,62
117,117,117,117,117,5,yellow-white,13671,69,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000069.frame013671.jpg,blue,5,62
118,118,118,118,118,5,yellow-white,11745,131,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000131.frame011745.jpg,white,5,62
119,119,119,119,119,5,yellow-white,11950,131,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000131.frame011950.jpg,white,5,62
120,120,120,120,120,1,yellow-yellow,2617,31,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000031.frame002617.jpg,blue,1,63
121,121,121,121,121,1,yellow-yellow,949,5,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000005.frame000949.jpg,blue,1,63
