,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,img_number,ID,color_id,frame,track,batch,pass,environment,bee_range,filepath,background,reID,color_num
12,12,12,12,12,12,15,blue-lillac,34896,173,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000173.frame034896.jpg,white,15,2
13,13,13,13,13,13,15,blue-lillac,32704,269,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000269.frame032704.jpg,white,15,2
14,14,14,14,14,14,15,blue-lillac,32754,269,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000269.frame032754.jpg,white,15,2
15,15,15,15,15,15,15,blue-lillac,35924,185,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000185.frame035924.jpg,white,15,2
16,16,16,16,16,16,23,green-lillac,53140,382,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000382.frame053140.jpg,blue,23,10
17,17,17,17,17,17,23,green-lillac,52981,382,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000382.frame052981.jpg,blue,23,10
18,18,18,18,18,18,23,green-lillac,53150,382,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000382.frame053150.jpg,blue,23,10
19,19,19,19,19,19,23,green-lillac,52653,382,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000382.frame052653.jpg,blue,23,10
20,20,20,20,20,20,23,green-lillac,52042,381,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000381.frame052042.jpg,white,23,10
21,21,21,21,21,21,23,green-lillac,52491,381,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000381.frame052491.jpg,white,23,10
22,22,22,22,22,22,23,green-lillac,52111,381,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000381.frame052111.jpg,white,23,10
23,23,23,23,23,23,23,green-lillac,52087,381,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000381.frame052087.jpg,white,23,10
24,24,24,24,24,24,22,green-orange,50023,366,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000366.frame050023.jpg,blue,22,11
25,25,25,25,25,25,22,green-orange,51284,295,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000295.frame051284.jpg,blue,22,11
26,26,26,26,26,26,22,green-orange,50368,372,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000372.frame050368.jpg,blue,22,11
27,27,27,27,27,27,22,green-orange,50399,372,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000372.frame050399.jpg,blue,22,11
28,28,28,28,28,28,22,green-orange,47728,359,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000359.frame047728.jpg,white,22,11
29,29,29,29,29,29,22,green-orange,48748,363,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000363.frame048748.jpg,white,22,11
30,30,30,30,30,30,22,green-orange,49704,364,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000364.frame049704.jpg,white,22,11
31,31,31,31,31,31,22,green-orange,49549,364,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000364.frame049549.jpg,white,22,11
32,32,32,32,32,32,54,lillac-orange,57320,487,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000487.frame057320.jpg,blue,54,19
33,33,33,33,33,33,54,lillac-orange,57341,487,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000487.frame057341.jpg,blue,54,19
34,34,34,34,34,34,54,lillac-orange,57315,487,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000487.frame057315.jpg,blue,54,19
35,35,35,35,35,35,54,lillac-orange,57311,487,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000487.frame057311.jpg,blue,54,19
36,36,36,36,36,36,54,lillac-orange,33398,214,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000214.frame033398.jpg,white,54,19
37,37,37,37,37,37,54,lillac-orange,33338,214,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000214.frame033338.jpg,white,54,19
38,38,38,38,38,38,54,lillac-orange,33484,214,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000214.frame033484.jpg,white,54,19
39,39,39,39,39,39,54,lillac-orange,56719,485,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000485.frame056719.jpg,white,54,19
40,40,40,40,40,40,52,lillac-pink,50890,409,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000409.frame050890.jpg,blue,52,20
41,41,41,41,41,41,52,lillac-pink,32102,213,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000213.frame032102.jpg,blue,52,20
42,42,42,42,42,42,52,lillac-pink,32312,213,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000213.frame032312.jpg,blue,52,20
43,43,43,43,43,43,52,lillac-pink,32387,213,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000213.frame032387.jpg,blue,52,20
44,44,44,44,44,44,52,lillac-pink,50533,403,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000403.frame050533.jpg,white,52,20
45,45,45,45,45,45,52,lillac-pink,31559,211,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000211.frame031559.jpg,white,52,20
46,46,46,46,46,46,52,lillac-pink,50297,403,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000403.frame050297.jpg,white,52,20
47,47,47,47,47,47,52,lillac-pink,50541,403,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000403.frame050541.jpg,white,52,20
48,48,48,48,48,48,44,orange-pink,20226,135,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000135.frame020226.jpg,blue,44,28
49,49,49,49,49,49,44,orange-pink,18132,113,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000113.frame018132.jpg,blue,44,28
50,50,50,50,50,50,44,orange-pink,20008,131,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000131.frame020008.jpg,blue,44,28
51,51,51,51,51,51,44,orange-pink,33381,247,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000247.frame033381.jpg,blue,44,28
52,52,52,52,52,52,44,orange-pink,30901,228,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000228.frame030901.jpg,white,44,28
53,53,53,53,53,53,44,orange-pink,19245,124,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000124.frame019245.jpg,white,44,28
54,54,54,54,54,54,44,orange-pink,17591,109,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000109.frame017591.jpg,white,44,28
55,55,55,55,55,55,44,orange-pink,32489,234,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000234.frame032489.jpg,white,44,28
56,56,56,56,56,56,48,orange-red,25908,164,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000164.frame025908.jpg,blue,48,29
57,57,57,57,57,57,48,orange-red,40129,337,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000337.frame040129.jpg,blue,48,29
58,58,58,58,58,58,48,orange-red,40194,337,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000337.frame040194.jpg,blue,48,29
59,59,59,59,59,59,48,orange-red,40133,337,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000337.frame040133.jpg,blue,48,29
60,60,60,60,60,60,48,orange-red,39688,330,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000330.frame039688.jpg,white,48,29
61,61,61,61,61,61,48,orange-red,39376,314,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000314.frame039376.jpg,white,48,29
62,62,62,62,62,62,48,orange-red,39674,330,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000330.frame039674.jpg,white,48,29
63,63,63,63,63,63,48,orange-red,39440,314,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000314.frame039440.jpg,white,48,29
64,64,64,64,64,64,32,pink-red,64828,363,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000363.frame064828.jpg,blue,32,37
65,65,65,65,65,65,32,pink-red,65248,365,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000365.frame065248.jpg,blue,32,37
66,66,66,66,66,66,32,pink-red,64826,363,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000363.frame064826.jpg,blue,32,37
67,67,67,67,67,67,32,pink-red,64888,363,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000363.frame064888.jpg,blue,32,37
68,68,68,68,68,68,32,pink-red,64633,362,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000362.frame064633.jpg,white,32,37
69,69,69,69,69,69,32,pink-red,64498,362,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000362.frame064498.jpg,white,32,37
70,70,70,70,70,70,32,pink-red,86736,670,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000670.frame086736.jpg,white,32,37
71,71,71,71,71,71,32,pink-red,86563,670,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000670.frame086563.jpg,white,32,37
72,72,72,72,72,72,29,pink-white,75417,584,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000584.frame075417.jpg,blue,29,38
73,73,73,73,73,73,29,pink-white,75506,584,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000584.frame075506.jpg,blue,29,38
74,74,74,74,74,74,29,pink-white,75155,584,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000584.frame075155.jpg,blue,29,38
75,75,75,75,75,75,29,pink-white,61219,344,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000344.frame061219.jpg,blue,29,38
76,76,76,76,76,76,29,pink-white,60524,341,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000341.frame060524.jpg,white,29,38
77,77,77,77,77,77,29,pink-white,60862,341,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000341.frame060862.jpg,white,29,38
78,78,78,78,78,78,29,pink-white,60552,341,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000341.frame060552.jpg,white,29,38
79,79,79,79,79,79,29,pink-white,74590,580,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000580.frame074590.jpg,white,29,38
80,80,80,80,80,80,61,red-white,47669,289,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000289.frame047669.jpg,blue,61,46
81,81,81,81,81,81,61,red-white,47523,289,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000289.frame047523.jpg,blue,61,46
82,82,82,82,82,82,61,red-white,47494,289,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000289.frame047494.jpg,blue,61,46
83,83,83,83,83,83,61,red-white,46949,287,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000287.frame046949.jpg,blue,61,46
84,84,84,84,84,84,61,red-white,47323,287,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000287.frame047323.jpg,white,61,46
85,85,85,85,85,85,61,red-white,47069,287,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000287.frame047069.jpg,white,61,46
86,86,86,86,86,86,61,red-white,71175,598,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000598.frame071175.jpg,white,61,46
87,87,87,87,87,87,61,red-white,47133,287,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000287.frame047133.jpg,white,61,46
88,88,88,88,88,88,57,red-yellow,40159,248,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000248.frame040159.jpg,blue,57,47
89,89,89,89,89,89,57,red-yellow,63483,534,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000534.frame063483.jpg,blue,57,47
90,90,90,90,90,90,57,red-yellow,63525,534,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000534.frame063525.jpg,blue,57,47
91,91,91,91,91,91,57,red-yellow,40134,248,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000248.frame040134.jpg,blue,57,47
92,92,92,92,92,92,57,red-yellow,39005,241,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000241.frame039005.jpg,white,57,47
93,93,93,93,93,93,57,red-yellow,39711,247,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000247.frame039711.jpg,white,57,47
94,94,94,94,94,94,57,red-yellow,39809,247,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000247.frame039809.jpg,white,57,47
95,95,95,95,95,95,57,red-yellow,62507,519,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000519.frame062507.jpg,white,57,47
96,96,96,96,96,96,33,white-yellow,1525,8,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000008.frame001525.jpg,blue,33,55
97,97,97,97,97,97,33,white-yellow,1906,14,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000014.frame001906.jpg,blue,33,55
98,98,98,98,98,98,33,white-yellow,1155,5,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000005.frame001155.jpg,blue,33,55
99,99,99,99,99,99,33,white-yellow,1241,5,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000005.frame001241.jpg,blue,33,55
100,100,100,100,100,100,33,white-yellow,2287,3,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000003.frame002287.jpg,white,33,55
101,101,101,101,101,101,33,white-yellow,2290,3,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000003.frame002290.jpg,white,33,55
102,102,102,102,102,102,33,white-yellow,2284,3,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000003.frame002284.jpg,white,33,55
103,103,103,103,103,103,33,white-yellow,2402,3,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000003.frame002402.jpg,white,33,55
104,104,104,104,104,104,34,white-blue,4281,14,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000014.frame004281.jpg,blue,34,48
105,105,105,105,105,105,34,white-blue,4503,27,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000027.frame004503.jpg,blue,34,48
106,106,106,106,106,106,34,white-blue,4170,14,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000014.frame004170.jpg,blue,34,48
107,107,107,107,107,107,34,white-blue,4459,27,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000027.frame004459.jpg,blue,34,48
108,108,108,108,108,108,34,white-blue,3655,21,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000021.frame003655.jpg,white,34,48
109,109,109,109,109,109,34,white-blue,3730,21,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000021.frame003730.jpg,white,34,48
110,110,110,110,110,110,34,white-blue,3472,10,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000010.frame003472.jpg,white,34,48
111,111,111,111,111,111,34,white-blue,3612,21,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000021.frame003612.jpg,white,34,48
112,112,112,112,112,112,2,yellow-blue,2485,9,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000009.frame002485.jpg,blue,2,56
113,113,113,113,113,113,2,yellow-blue,2646,11,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000011.frame002646.jpg,blue,2,56
114,114,114,114,114,114,2,yellow-blue,2641,11,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000011.frame002641.jpg,blue,2,56
115,115,115,115,115,115,2,yellow-blue,2469,9,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000009.frame002469.jpg,blue,2,56
116,116,116,116,116,116,2,yellow-blue,1780,8,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000008.frame001780.jpg,white,2,56
117,117,117,117,117,117,2,yellow-blue,2008,8,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000008.frame002008.jpg,white,2,56
118,118,118,118,118,118,2,yellow-blue,2228,8,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000008.frame002228.jpg,white,2,56
