,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,img_number,ID,color_id,frame,track,batch,pass,environment,bee_range,filepath,background,reID,color_num
12,12,12,12,12,12,51,lillac-green,55231,462,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000462.frame055231.jpg,blue,51,17
13,13,13,13,13,13,51,lillac-green,30876,206,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000206.frame030876.jpg,blue,51,17
14,14,14,14,14,14,51,lillac-green,54731,453,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000453.frame054731.jpg,white,51,17
15,15,15,15,15,15,51,lillac-green,30024,204,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000204.frame030024.jpg,white,51,17
16,16,16,16,16,16,55,lillac-lillac,35663,224,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000224.frame035663.jpg,blue,55,18
17,17,17,17,17,17,55,lillac-lillac,35655,224,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000224.frame035655.jpg,blue,55,18
18,18,18,18,18,18,55,lillac-lillac,34964,222,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000222.frame034964.jpg,white,55,18
19,19,19,19,19,19,55,lillac-lillac,34976,222,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000222.frame034976.jpg,white,55,18
20,20,20,20,20,20,47,orange-lillac,38089,300,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000300.frame038089.jpg,blue,47,26
21,21,21,21,21,21,47,orange-lillac,24137,156,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000156.frame024137.jpg,blue,47,26
22,22,22,22,22,22,47,orange-lillac,23502,154,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000154.frame023502.jpg,white,47,26
23,23,23,23,23,23,47,orange-lillac,23717,154,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000154.frame023717.jpg,white,47,26
24,24,24,24,24,24,46,orange-orange,22880,150,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000150.frame022880.jpg,blue,46,27
25,25,25,25,25,25,46,orange-orange,37105,292,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000292.frame037105.jpg,blue,46,27
26,26,26,26,26,26,46,orange-orange,22005,148,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000148.frame022005.jpg,white,46,27
27,27,27,27,27,27,46,orange-orange,21906,148,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000148.frame021906.jpg,white,46,27
28,28,28,28,28,28,30,pink-orange,62600,351,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000351.frame062600.jpg,blue,30,35
29,29,29,29,29,29,30,pink-orange,62791,351,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000351.frame062791.jpg,blue,30,35
30,30,30,30,30,30,30,pink-orange,61962,345,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000345.frame061962.jpg,white,30,35
31,31,31,31,31,31,30,pink-orange,61934,345,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000345.frame061934.jpg,white,30,35
32,32,32,32,32,32,28,pink-pink,73196,567,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000567.frame073196.jpg,blue,28,36
33,33,33,33,33,33,28,pink-pink,73212,567,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000567.frame073212.jpg,blue,28,36
34,34,34,34,34,34,28,pink-pink,72839,565,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000565.frame072839.jpg,white,28,36
35,35,35,35,35,35,28,pink-pink,72913,565,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000565.frame072913.jpg,white,28,36
36,36,36,36,36,36,60,red-pink,46027,283,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000283.frame046027.jpg,blue,60,44
37,37,37,37,37,37,60,red-pink,46202,286,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000286.frame046202.jpg,blue,60,44
38,38,38,38,38,38,60,red-pink,45565,282,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000282.frame045565.jpg,white,60,44
39,39,39,39,39,39,60,red-pink,45651,282,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000282.frame045651.jpg,white,60,44
40,40,40,40,40,40,64,red-red,77424,683,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000683.frame077424.jpg,blue,64,45
41,41,41,41,41,41,64,red-red,77421,683,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000683.frame077421.jpg,blue,64,45
42,42,42,42,42,42,64,red-red,76979,674,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000674.frame076979.jpg,white,64,45
43,43,43,43,43,43,64,red-red,76851,674,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000674.frame076851.jpg,white,64,45
44,44,44,44,44,44,40,white-red,19229,150,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000150.frame019229.jpg,blue,40,53
45,45,45,45,45,45,40,white-red,12093,89,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000089.frame012093.jpg,blue,40,53
46,46,46,46,46,46,40,white-red,18658,149,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000149.frame018658.jpg,white,40,53
47,47,47,47,47,47,40,white-red,11833,84,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000084.frame011833.jpg,white,40,53
48,48,48,48,48,48,37,white-white,8251,48,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000048.frame008251.jpg,blue,37,54
49,49,49,49,49,49,37,white-white,8288,48,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000048.frame008288.jpg,blue,37,54
50,50,50,50,50,50,37,white-white,11886,75,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000075.frame011886.jpg,white,37,54
51,51,51,51,51,51,37,white-white,11884,75,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000075.frame011884.jpg,white,37,54
52,52,52,52,52,52,5,yellow-white,13592,69,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000069.frame013592.jpg,blue,5,62
53,53,53,53,53,53,5,yellow-white,10862,50,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000050.frame010862.jpg,blue,5,62
54,54,54,54,54,54,5,yellow-white,12796,53,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000053.frame012796.jpg,white,5,62
55,55,55,55,55,55,5,yellow-white,9186,33,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000033.frame009186.jpg,white,5,62
56,56,56,56,56,56,1,yellow-yellow,3182,31,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000031.frame003182.jpg,blue,1,63
57,57,57,57,57,57,1,yellow-yellow,2888,31,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000031.frame002888.jpg,blue,1,63
58,58,58,58,58,58,1,yellow-yellow,1683,28,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000028.frame001683.jpg,white,1,63
59,59,59,59,59,59,1,yellow-yellow,1421,28,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000028.frame001421.jpg,white,1,63
60,60,60,60,60,60,9,blue-yellow,21943,182,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000182.frame021943.jpg,blue,9,7
61,61,61,61,61,61,9,blue-yellow,21932,182,1,,in-lab,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-1-32_batch_1.mp4.mp4.track000182.frame021932.jpg,blue,9,7
62,62,62,62,62,62,9,blue-yellow,23239,110,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000110.frame023239.jpg,white,9,7
63,63,63,63,63,63,9,blue-yellow,22435,109,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000109.frame022435.jpg,white,9,7
