,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,img_number,ID,color_id,frame,track,batch,pass,environment,bee_range,filepath,background,reID,color_num
104,104,104,104,104,104,48,orange-red,40137,337,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000337.frame040137.jpg,blue,48,29
105,105,105,105,105,105,48,orange-red,40126,337,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000337.frame040126.jpg,blue,48,29
106,106,106,106,106,106,48,orange-red,40129,337,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000337.frame040129.jpg,blue,48,29
107,107,107,107,107,107,48,orange-red,25443,164,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000164.frame025443.jpg,blue,48,29
108,108,108,108,108,108,48,orange-red,39442,314,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000314.frame039442.jpg,white,48,29
109,109,109,109,109,109,48,orange-red,39117,314,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000314.frame039117.jpg,white,48,29
110,110,110,110,110,110,48,orange-red,39017,314,1,,in-lab,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-in-lab-33-64_batch_1.mp4.mp4.track000314.frame039017.jpg,white,48,29
111,111,111,111,111,111,48,orange-red,24988,160,1,2.0,outside,33-64,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-33-64_batch_1.mp4.mp4.track000160.frame024988.jpg,white,48,29
112,112,112,112,112,112,30,pink-orange,62932,351,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000351.frame062932.jpg,blue,30,35
113,113,113,113,113,113,30,pink-orange,62541,351,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000351.frame062541.jpg,blue,30,35
114,114,114,114,114,114,30,pink-orange,62498,351,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000351.frame062498.jpg,blue,30,35
115,115,115,115,115,115,30,pink-orange,62791,351,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000351.frame062791.jpg,blue,30,35
116,116,116,116,116,116,30,pink-orange,61930,345,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000345.frame061930.jpg,white,30,35
117,117,117,117,117,117,30,pink-orange,62137,350,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000350.frame062137.jpg,white,30,35
118,118,118,118,118,118,30,pink-orange,61873,345,1,2.0,outside,1-32,/home/gsantiago/summer_bee_data/summer_bee_data/images/young-adults-blue-white-outside_2-1-32_batch_1.mp4.mp4.track000345.frame061873.jpg,white,30,35
